Snapshot_Date,EmployeeID,Division,Season_Label,Monthly_Stress_Score,Workload_Volume, Column E AND f CAN CALCUALATE USING LLMS
01/06/2025,EMP1282,Digital,Normal Operations,2.81,46,
01/07/2025,EMP1282,Digital,Normal Operations,2.72,57,
01/08/2025,EMP1282,Digital,Normal Operations,4.66,49,
01/09/2025,EMP1282,Digital,Normal Operations,3.07,55,
01/10/2025,EMP1282,Digital,Normal Operations,3.17,56,
01/11/2025,EMP1282,Digital,11.11 Mega Sale,2.53,65,
01/12/2025,EMP1282,Digital,Year End Closing,3.65,52,
01/01/2025,EMP1283,Digital,CNY / Year End,2.18,48,
01/02/2025,EMP1283,Digital,CNY / Year End,3.3,57,
01/03/2025,EMP1283,Digital,Ramadan / Raya,2.86,58,
01/04/2025,EMP1283,Digital,Ramadan / Raya,3.28,46,
01/05/2025,EMP1283,Digital,Normal Operations,2.62,45,
01/06/2025,EMP1283,Digital,Normal Operations,3.24,54,
01/07/2025,EMP1283,Digital,Normal Operations,2.63,53,
01/08/2025,EMP1283,Digital,Normal Operations,2.78,55,
01/09/2025,EMP1283,Digital,Normal Operations,3.19,54,
01/10/2025,EMP1283,Digital,Normal Operations,2.68,45,
01/11/2025,EMP1283,Digital,11.11 Mega Sale,2.99,63,
01/12/2025,EMP1283,Digital,Year End Closing,3.78,51,
01/01/2025,EMP1284,Sales,CNY / Year End,4.04,53,
01/02/2025,EMP1284,Sales,CNY / Year End,3.51,55,
01/03/2025,EMP1284,Sales,Ramadan / Raya,3.59,59,
01/04/2025,EMP1284,Sales,Ramadan / Raya,3.93,50,
01/05/2025,EMP1284,Sales,Normal Operations,2.77,57,
01/06/2025,EMP1284,Sales,Normal Operations,2.44,55,
01/07/2025,EMP1284,Sales,Normal Operations,3.12,53,
01/08/2025,EMP1284,Sales,Normal Operations,2.36,55,
01/09/2025,EMP1284,Sales,Normal Operations,2.92,45,
01/10/2025,EMP1284,Sales,Normal Operations,3.11,56,
01/11/2025,EMP1284,Sales,11.11 Mega Sale,2.9,56,
01/12/2025,EMP1284,Sales,Year End Closing,5.45,45,
01/01/2025,EMP1285,Sales,CNY / Year End,3.8,58,
01/02/2025,EMP1285,Sales,CNY / Year End,3.25,54,
01/03/2025,EMP1285,Sales,Ramadan / Raya,3.29,52,
01/04/2025,EMP1285,Sales,Ramadan / Raya,4.17,55,
01/05/2025,EMP1285,Sales,Normal Operations,3.04,55,
01/06/2025,EMP1285,Sales,Normal Operations,2.69,45,
01/07/2025,EMP1285,Sales,Normal Operations,2.96,54,
01/08/2025,EMP1285,Sales,Normal Operations,2.47,51,
01/09/2025,EMP1285,Sales,Normal Operations,3.27,47,
01/10/2025,EMP1285,Sales,Normal Operations,3.08,58,
01/11/2025,EMP1285,Sales,11.11 Mega Sale,3.09,69,
01/12/2025,EMP1285,Sales,Year End Closing,4.17,45,
01/01/2025,EMP1286,Digital,CNY / Year End,3.56,56,
01/02/2025,EMP1286,Digital,CNY / Year End,3.56,55,
01/03/2025,EMP1286,Digital,Ramadan / Raya,3.38,53,
01/04/2025,EMP1286,Digital,Ramadan / Raya,3.7,54,
01/05/2025,EMP1286,Digital,Normal Operations,3.56,46,
01/06/2025,EMP1286,Digital,Normal Operations,3.33,53,
01/07/2025,EMP1286,Digital,Normal Operations,4.14,47,
01/08/2025,EMP1286,Digital,Normal Operations,2.54,55,
01/09/2025,EMP1286,Digital,Normal Operations,4.28,49,
01/10/2025,EMP1286,Digital,Normal Operations,3.67,49,
01/11/2025,EMP1286,Digital,11.11 Mega Sale,3.4,63,
01/12/2025,EMP1286,Digital,Year End Closing,3.43,48,
01/01/2025,EMP1287,Operations,CNY / Year End,3.6,49,
01/02/2025,EMP1287,Operations,CNY / Year End,3.91,49,
01/03/2025,EMP1287,Operations,Ramadan / Raya,3.05,47,
01/04/2025,EMP1287,Operations,Ramadan / Raya,3.18,57,
01/05/2025,EMP1287,Operations,Normal Operations,3.53,54,
01/06/2025,EMP1287,Operations,Normal Operations,3.26,46,
01/07/2025,EMP1287,Operations,Normal Operations,3.07,56,
01/08/2025,EMP1287,Operations,Normal Operations,3.33,45,
01/09/2025,EMP1287,Operations,Normal Operations,2.63,55,
01/10/2025,EMP1287,Operations,Normal Operations,2.8,50,
01/11/2025,EMP1287,Operations,11.11 Mega Sale,7.64,91,
01/12/2025,EMP1287,Operations,Year End Closing,3.21,49,
01/01/2025,EMP1288,Digital,CNY / Year End,3.14,52,
01/02/2025,EMP1288,Digital,CNY / Year End,3.84,56,
01/03/2025,EMP1288,Digital,Ramadan / Raya,3.79,48,
01/04/2025,EMP1288,Digital,Ramadan / Raya,2.98,54,
01/05/2025,EMP1288,Digital,Normal Operations,2.93,47,
01/06/2025,EMP1288,Digital,Normal Operations,4.09,52,
01/07/2025,EMP1288,Digital,Normal Operations,2.86,58,
01/08/2025,EMP1288,Digital,Normal Operations,3.18,45,
01/09/2025,EMP1288,Digital,Normal Operations,2.91,46,
01/10/2025,EMP1288,Digital,Normal Operations,2.17,50,
01/11/2025,EMP1288,Digital,11.11 Mega Sale,3.69,67,
01/12/2025,EMP1288,Digital,Year End Closing,4.53,59,
01/01/2025,EMP1289,Procurement,CNY / Year End,5.22,53,
01/02/2025,EMP1289,Procurement,CNY / Year End,4.2,47,
01/03/2025,EMP1289,Procurement,Ramadan / Raya,3.77,52,
01/04/2025,EMP1289,Procurement,Ramadan / Raya,4.32,52,
01/05/2025,EMP1289,Procurement,Normal Operations,3.32,56,
01/06/2025,EMP1289,Procurement,Normal Operations,2.87,45,
01/07/2025,EMP1289,Procurement,Normal Operations,4.2,50,
01/08/2025,EMP1289,Procurement,Normal Operations,3.09,51,
01/09/2025,EMP1289,Procurement,Normal Operations,3.45,59,
01/10/2025,EMP1289,Procurement,Normal Operations,3.31,55,
01/11/2025,EMP1289,Procurement,11.11 Mega Sale,3.53,69,
01/12/2025,EMP1289,Procurement,Year End Closing,4.81,52,
01/01/2025,EMP1290,HR,CNY / Year End,3.58,52,
01/02/2025,EMP1290,HR,CNY / Year End,3.25,54,
01/03/2025,EMP1290,HR,Ramadan / Raya,3.46,57,
01/04/2025,EMP1290,HR,Ramadan / Raya,4.18,52,
01/05/2025,EMP1290,HR,Normal Operations,3.59,53,
01/06/2025,EMP1290,HR,Normal Operations,3.55,51,
01/07/2025,EMP1290,HR,Normal Operations,3.62,49,
01/08/2025,EMP1290,HR,Normal Operations,3.75,55,
01/09/2025,EMP1290,HR,Normal Operations,2.74,45,
01/10/2025,EMP1290,HR,Normal Operations,2.96,51,
01/11/2025,EMP1290,HR,11.11 Mega Sale,3.35,62,
01/12/2025,EMP1290,HR,Year End Closing,4.04,53,
01/01/2025,EMP1291,Operations,CNY / Year End,3.47,50,
01/02/2025,EMP1291,Operations,CNY / Year End,2.96,54,
01/03/2025,EMP1291,Operations,Ramadan / Raya,3.39,54,
01/04/2025,EMP1291,Operations,Ramadan / Raya,4.05,56,
01/05/2025,EMP1291,Operations,Normal Operations,3.19,52,
01/06/2025,EMP1291,Operations,Normal Operations,3.35,48,
01/07/2025,EMP1291,Operations,Normal Operations,3.21,57,
01/08/2025,EMP1291,Operations,Normal Operations,3.96,53,
01/09/2025,EMP1291,Operations,Normal Operations,3.31,54,
01/10/2025,EMP1291,Operations,Normal Operations,2.43,55,
01/11/2025,EMP1291,Operations,11.11 Mega Sale,6.69,99,
01/12/2025,EMP1291,Operations,Year End Closing,4.37,56,
01/01/2025,EMP1292,Sales,CNY / Year End,2.49,51,
01/02/2025,EMP1292,Sales,CNY / Year End,3.98,55,
01/03/2025,EMP1292,Sales,Ramadan / Raya,3.26,56,
01/04/2025,EMP1292,Sales,Ramadan / Raya,3.34,49,
01/05/2025,EMP1292,Sales,Normal Operations,3.63,47,
01/06/2025,EMP1292,Sales,Normal Operations,3.11,46,
01/07/2025,EMP1292,Sales,Normal Operations,3.56,46,
01/08/2025,EMP1292,Sales,Normal Operations,2.26,54,
01/09/2025,EMP1292,Sales,Normal Operations,3.72,53,
01/10/2025,EMP1292,Sales,Normal Operations,1.03,49,
01/11/2025,EMP1292,Sales,11.11 Mega Sale,3.57,67,
01/12/2025,EMP1292,Sales,Year End Closing,4.18,50,
01/01/2025,EMP1293,Digital,CNY / Year End,3.93,49,
01/02/2025,EMP1293,Digital,CNY / Year End,3.6,46,
01/03/2025,EMP1293,Digital,Ramadan / Raya,3.41,58,
01/04/2025,EMP1293,Digital,Ramadan / Raya,3.33,48,
01/05/2025,EMP1293,Digital,Normal Operations,3.12,58,
01/06/2025,EMP1293,Digital,Normal Operations,2.92,56,
01/07/2025,EMP1293,Digital,Normal Operations,3.89,55,
01/08/2025,EMP1293,Digital,Normal Operations,2.21,45,
01/09/2025,EMP1293,Digital,Normal Operations,2.91,59,
01/10/2025,EMP1293,Digital,Normal Operations,4.13,49,
01/11/2025,EMP1293,Digital,11.11 Mega Sale,3.57,56,
01/12/2025,EMP1293,Digital,Year End Closing,4.24,47,
01/01/2025,EMP1294,Procurement,CNY / Year End,5.1,54,
01/02/2025,EMP1294,Procurement,CNY / Year End,4.91,52,
01/03/2025,EMP1294,Procurement,Ramadan / Raya,4.68,56,
01/04/2025,EMP1294,Procurement,Ramadan / Raya,4.21,46,
01/05/2025,EMP1294,Procurement,Normal Operations,2.98,51,
01/06/2025,EMP1294,Procurement,Normal Operations,3.23,57,
01/07/2025,EMP1294,Procurement,Normal Operations,3.45,46,
01/08/2025,EMP1294,Procurement,Normal Operations,2.28,49,
01/09/2025,EMP1294,Procurement,Normal Operations,2.84,48,
01/10/2025,EMP1294,Procurement,Normal Operations,3.46,50,
01/11/2025,EMP1294,Procurement,11.11 Mega Sale,2.79,65,
01/12/2025,EMP1294,Procurement,Year End Closing,3.82,51,
01/01/2025,EMP1295,Digital,CNY / Year End,2.91,56,
01/02/2025,EMP1295,Digital,CNY / Year End,3.61,50,
01/03/2025,EMP1295,Digital,Ramadan / Raya,3.03,48,
01/04/2025,EMP1295,Digital,Ramadan / Raya,4.11,51,
01/05/2025,EMP1295,Digital,Normal Operations,2.62,59,
01/06/2025,EMP1295,Digital,Normal Operations,2.98,48,
01/07/2025,EMP1295,Digital,Normal Operations,2.52,55,
01/08/2025,EMP1295,Digital,Normal Operations,3.61,58,
01/09/2025,EMP1295,Digital,Normal Operations,2.73,49,
01/10/2025,EMP1295,Digital,Normal Operations,3.25,54,
01/11/2025,EMP1295,Digital,11.11 Mega Sale,3.92,66,
01/12/2025,EMP1295,Digital,Year End Closing,3.51,45,
01/01/2025,EMP1296,Operations,CNY / Year End,2.92,53,
01/02/2025,EMP1296,Operations,CNY / Year End,3.27,55,
01/03/2025,EMP1296,Operations,Ramadan / Raya,3.34,52,
01/04/2025,EMP1296,Operations,Ramadan / Raya,2.29,50,
01/05/2025,EMP1296,Operations,Normal Operations,2.97,49,
01/06/2025,EMP1296,Operations,Normal Operations,3.89,47,
01/07/2025,EMP1296,Operations,Normal Operations,3.06,50,
01/08/2025,EMP1296,Operations,Normal Operations,3.14,57,
01/09/2025,EMP1296,Operations,Normal Operations,3.44,50,
01/10/2025,EMP1296,Operations,Normal Operations,2.39,53,
01/11/2025,EMP1296,Operations,11.11 Mega Sale,7.03,96,
01/12/2025,EMP1296,Operations,Year End Closing,3.8,56,
01/01/2025,EMP1297,Sales,CNY / Year End,3.57,57,
01/02/2025,EMP1297,Sales,CNY / Year End,3.47,45,
01/03/2025,EMP1297,Sales,Ramadan / Raya,2.8,48,
01/04/2025,EMP1297,Sales,Ramadan / Raya,3.27,48,
01/05/2025,EMP1297,Sales,Normal Operations,3.52,59,
01/06/2025,EMP1297,Sales,Normal Operations,3.37,48,
01/07/2025,EMP1297,Sales,Normal Operations,3.24,53,
01/08/2025,EMP1297,Sales,Normal Operations,2.19,56,
01/09/2025,EMP1297,Sales,Normal Operations,3.45,48,
01/10/2025,EMP1297,Sales,Normal Operations,2.65,55,
01/11/2025,EMP1297,Sales,11.11 Mega Sale,2.8,56,
01/12/2025,EMP1297,Sales,Year End Closing,5.25,54,
01/01/2025,EMP1298,Operations,CNY / Year End,3.36,46,
01/02/2025,EMP1298,Operations,CNY / Year End,4.8,58,
01/03/2025,EMP1298,Operations,Ramadan / Raya,2.86,48,
01/04/2025,EMP1298,Operations,Ramadan / Raya,3.99,47,
01/05/2025,EMP1298,Operations,Normal Operations,3.89,51,
01/06/2025,EMP1298,Operations,Normal Operations,2.76,46,
01/07/2025,EMP1298,Operations,Normal Operations,3.11,46,
01/08/2025,EMP1298,Operations,Normal Operations,2.37,49,
01/09/2025,EMP1298,Operations,Normal Operations,3.08,57,
01/10/2025,EMP1298,Operations,Normal Operations,3.63,56,
01/11/2025,EMP1298,Operations,11.11 Mega Sale,7.5,93,
01/12/2025,EMP1298,Operations,Year End Closing,4.66,52,
01/01/2025,EMP1299,Digital,CNY / Year End,3.48,50,
01/02/2025,EMP1299,Digital,CNY / Year End,2.76,50,
01/03/2025,EMP1299,Digital,Ramadan / Raya,3.87,54,
01/04/2025,EMP1299,Digital,Ramadan / Raya,3.71,49,
01/05/2025,EMP1299,Digital,Normal Operations,3.21,52,
01/06/2025,EMP1299,Digital,Normal Operations,2.61,53,
01/07/2025,EMP1299,Digital,Normal Operations,2.69,54,
01/08/2025,EMP1299,Digital,Normal Operations,3.64,58,
01/09/2025,EMP1299,Digital,Normal Operations,2.94,55,
01/10/2025,EMP1299,Digital,Normal Operations,2.4,50,
01/11/2025,EMP1299,Digital,11.11 Mega Sale,3.23,65,
01/12/2025,EMP1299,Digital,Year End Closing,3.68,45,
01/01/2025,EMP1300,Operations,CNY / Year End,3.42,50,
01/02/2025,EMP1300,Operations,CNY / Year End,3.41,56,
01/03/2025,EMP1300,Operations,Ramadan / Raya,4.49,57,
01/04/2025,EMP1300,Operations,Ramadan / Raya,3.41,45,
01/05/2025,EMP1300,Operations,Normal Operations,2.58,55,
01/06/2025,EMP1300,Operations,Normal Operations,2.48,49,
01/07/2025,EMP1300,Operations,Normal Operations,4.06,50,
01/08/2025,EMP1300,Operations,Normal Operations,2.28,53,
01/09/2025,EMP1300,Operations,Normal Operations,3.36,55,
01/10/2025,EMP1300,Operations,Normal Operations,2.65,45,
01/11/2025,EMP1300,Operations,11.11 Mega Sale,6.92,99,
01/12/2025,EMP1300,Operations,Year End Closing,3.93,59,
01/01/2025,EMP1301,Digital,CNY / Year End,3.5,56,
01/02/2025,EMP1301,Digital,CNY / Year End,3.01,51,
01/03/2025,EMP1301,Digital,Ramadan / Raya,3.58,59,
01/04/2025,EMP1301,Digital,Ramadan / Raya,3.5,49,
01/05/2025,EMP1301,Digital,Normal Operations,3.33,55,
01/06/2025,EMP1301,Digital,Normal Operations,3.06,56,
01/07/2025,EMP1301,Digital,Normal Operations,3.12,50,
01/08/2025,EMP1301,Digital,Normal Operations,2.85,54,
01/09/2025,EMP1301,Digital,Normal Operations,3.56,58,
01/10/2025,EMP1301,Digital,Normal Operations,2.47,47,
01/11/2025,EMP1301,Digital,11.11 Mega Sale,4.02,68,
01/12/2025,EMP1301,Digital,Year End Closing,4.42,50,
01/01/2025,EMP1302,HR,CNY / Year End,3.46,57,
01/02/2025,EMP1302,HR,CNY / Year End,3.56,51,
01/03/2025,EMP1302,HR,Ramadan / Raya,3.8,46,
01/04/2025,EMP1302,HR,Ramadan / Raya,4.34,46,
01/05/2025,EMP1302,HR,Normal Operations,3.52,46,
01/06/2025,EMP1302,HR,Normal Operations,3.83,49,
01/07/2025,EMP1302,HR,Normal Operations,2.95,55,
01/08/2025,EMP1302,HR,Normal Operations,3.16,53,
01/09/2025,EMP1302,HR,Normal Operations,3.05,51,
01/10/2025,EMP1302,HR,Normal Operations,2.75,52,
01/11/2025,EMP1302,HR,11.11 Mega Sale,3.63,67,
01/12/2025,EMP1302,HR,Year End Closing,4.15,52,
01/01/2025,EMP1303,Sales,CNY / Year End,3.73,50,
01/02/2025,EMP1303,Sales,CNY / Year End,2.61,47,
01/03/2025,EMP1303,Sales,Ramadan / Raya,3.31,53,
01/04/2025,EMP1303,Sales,Ramadan / Raya,2.94,48,
01/05/2025,EMP1303,Sales,Normal Operations,2.81,56,
01/06/2025,EMP1303,Sales,Normal Operations,3.74,45,
01/07/2025,EMP1303,Sales,Normal Operations,2.67,49,
01/08/2025,EMP1303,Sales,Normal Operations,2.88,59,
01/09/2025,EMP1303,Sales,Normal Operations,3.34,51,
01/10/2025,EMP1303,Sales,Normal Operations,3.21,49,
01/11/2025,EMP1303,Sales,11.11 Mega Sale,3.85,63,
01/12/2025,EMP1303,Sales,Year End Closing,5.21,54,
01/01/2025,EMP1304,Procurement,CNY / Year End,5.07,46,
01/02/2025,EMP1304,Procurement,CNY / Year End,3.79,48,
01/03/2025,EMP1304,Procurement,Ramadan / Raya,3.01,54,
01/04/2025,EMP1304,Procurement,Ramadan / Raya,2.9,51,
01/05/2025,EMP1304,Procurement,Normal Operations,3.15,59,
01/06/2025,EMP1304,Procurement,Normal Operations,2.92,53,
01/07/2025,EMP1304,Procurement,Normal Operations,3.05,45,
01/08/2025,EMP1304,Procurement,Normal Operations,2.15,58,
01/09/2025,EMP1304,Procurement,Normal Operations,3.77,47,
01/10/2025,EMP1304,Procurement,Normal Operations,3.42,54,
01/11/2025,EMP1304,Procurement,11.11 Mega Sale,3.37,56,
01/12/2025,EMP1304,Procurement,Year End Closing,3.24,45,
01/01/2025,EMP1305,HR,CNY / Year End,3.2,45,
01/02/2025,EMP1305,HR,CNY / Year End,3.29,59,
01/03/2025,EMP1305,HR,Ramadan / Raya,4.58,47,
01/04/2025,EMP1305,HR,Ramadan / Raya,5.01,45,
01/05/2025,EMP1305,HR,Normal Operations,4,49,
01/06/2025,EMP1305,HR,Normal Operations,2.81,57,
01/07/2025,EMP1305,HR,Normal Operations,2.22,56,
01/08/2025,EMP1305,HR,Normal Operations,2.67,51,
01/09/2025,EMP1305,HR,Normal Operations,2.71,57,
01/10/2025,EMP1305,HR,Normal Operations,2.79,48,
01/11/2025,EMP1305,HR,11.11 Mega Sale,3.26,57,
01/12/2025,EMP1305,HR,Year End Closing,3.94,53,
01/01/2025,EMP1306,Operations,CNY / Year End,4.08,55,
01/02/2025,EMP1306,Operations,CNY / Year End,3.54,52,
01/03/2025,EMP1306,Operations,Ramadan / Raya,4.02,45,
01/04/2025,EMP1306,Operations,Ramadan / Raya,4.13,52,
01/05/2025,EMP1306,Operations,Normal Operations,2.72,53,
01/06/2025,EMP1306,Operations,Normal Operations,2.63,49,
01/07/2025,EMP1306,Operations,Normal Operations,3.06,56,
01/08/2025,EMP1306,Operations,Normal Operations,2.46,45,
01/09/2025,EMP1306,Operations,Normal Operations,3.04,49,
01/10/2025,EMP1306,Operations,Normal Operations,2.59,51,
01/11/2025,EMP1306,Operations,11.11 Mega Sale,6.39,95,
01/12/2025,EMP1306,Operations,Year End Closing,3.5,52,
01/01/2025,EMP1307,Procurement,CNY / Year End,4.41,54,
01/02/2025,EMP1307,Procurement,CNY / Year End,4.57,48,
01/03/2025,EMP1307,Procurement,Ramadan / Raya,4.07,57,
01/04/2025,EMP1307,Procurement,Ramadan / Raya,3.14,59,
01/05/2025,EMP1307,Procurement,Normal Operations,3.89,58,
01/06/2025,EMP1307,Procurement,Normal Operations,3.19,51,
01/07/2025,EMP1307,Procurement,Normal Operations,2.71,56,
01/08/2025,EMP1307,Procurement,Normal Operations,3.95,50,
01/09/2025,EMP1307,Procurement,Normal Operations,2.15,45,
01/10/2025,EMP1307,Procurement,Normal Operations,3.66,45,
01/11/2025,EMP1307,Procurement,11.11 Mega Sale,3.22,65,
01/12/2025,EMP1307,Procurement,Year End Closing,3.9,52,
01/01/2025,EMP1308,Operations,CNY / Year End,3.42,48,
01/02/2025,EMP1308,Operations,CNY / Year End,3.38,50,
01/03/2025,EMP1308,Operations,Ramadan / Raya,3.26,45,
01/04/2025,EMP1308,Operations,Ramadan / Raya,3.23,53,
01/05/2025,EMP1308,Operations,Normal Operations,2.85,57,
01/06/2025,EMP1308,Operations,Normal Operations,4.24,54,
01/07/2025,EMP1308,Operations,Normal Operations,3.1,55,
01/08/2025,EMP1308,Operations,Normal Operations,3.24,58,
01/09/2025,EMP1308,Operations,Normal Operations,3.15,48,
01/10/2025,EMP1308,Operations,Normal Operations,1.95,50,
01/11/2025,EMP1308,Operations,11.11 Mega Sale,6.77,98,
01/12/2025,EMP1308,Operations,Year End Closing,3.31,50,
01/01/2025,EMP1309,HR,CNY / Year End,3.03,53,
01/02/2025,EMP1309,HR,CNY / Year End,3.9,54,
01/03/2025,EMP1309,HR,Ramadan / Raya,4.15,47,
01/04/2025,EMP1309,HR,Ramadan / Raya,4.47,55,
01/05/2025,EMP1309,HR,Normal Operations,2.28,58,
01/06/2025,EMP1309,HR,Normal Operations,2.92,55,
01/07/2025,EMP1309,HR,Normal Operations,3,58,
01/08/2025,EMP1309,HR,Normal Operations,3.2,52,
01/09/2025,EMP1309,HR,Normal Operations,3.67,55,
01/10/2025,EMP1309,HR,Normal Operations,2.37,47,
01/11/2025,EMP1309,HR,11.11 Mega Sale,3.44,56,
01/12/2025,EMP1309,HR,Year End Closing,3.58,52,
01/01/2025,EMP1310,Procurement,CNY / Year End,4.57,58,
01/02/2025,EMP1310,Procurement,CNY / Year End,4.38,47,
01/03/2025,EMP1310,Procurement,Ramadan / Raya,3.77,55,
01/04/2025,EMP1310,Procurement,Ramadan / Raya,3.74,59,
01/05/2025,EMP1310,Procurement,Normal Operations,3.06,47,
01/06/2025,EMP1310,Procurement,Normal Operations,3.23,56,
01/07/2025,EMP1310,Procurement,Normal Operations,2.82,53,
01/08/2025,EMP1310,Procurement,Normal Operations,3.48,48,
01/09/2025,EMP1310,Procurement,Normal Operations,3.45,46,
01/10/2025,EMP1310,Procurement,Normal Operations,2.36,55,
01/11/2025,EMP1310,Procurement,11.11 Mega Sale,3.91,56,
01/12/2025,EMP1310,Procurement,Year End Closing,4.67,49,
01/01/2025,EMP1311,HR,CNY / Year End,2.6,50,
01/02/2025,EMP1311,HR,CNY / Year End,3.95,47,
01/03/2025,EMP1311,HR,Ramadan / Raya,3.97,54,
01/04/2025,EMP1311,HR,Ramadan / Raya,3.45,48,
01/05/2025,EMP1311,HR,Normal Operations,3.01,58,
01/06/2025,EMP1311,HR,Normal Operations,2.32,50,
01/07/2025,EMP1311,HR,Normal Operations,3.2,47,
01/08/2025,EMP1311,HR,Normal Operations,2.84,54,
01/09/2025,EMP1311,HR,Normal Operations,3.37,55,
01/10/2025,EMP1311,HR,Normal Operations,2.25,58,
01/11/2025,EMP1311,HR,11.11 Mega Sale,4.71,69,
01/12/2025,EMP1311,HR,Year End Closing,3.16,46,
01/01/2025,EMP1312,Operations,CNY / Year End,3.5,58,
01/02/2025,EMP1312,Operations,CNY / Year End,3,48,
01/03/2025,EMP1312,Operations,Ramadan / Raya,3.35,51,
01/04/2025,EMP1312,Operations,Ramadan / Raya,4.04,53,
01/05/2025,EMP1312,Operations,Normal Operations,3.19,47,
01/06/2025,EMP1312,Operations,Normal Operations,2.88,53,
01/07/2025,EMP1312,Operations,Normal Operations,3.7,53,
01/08/2025,EMP1312,Operations,Normal Operations,2.43,45,
01/09/2025,EMP1312,Operations,Normal Operations,1.46,59,
01/10/2025,EMP1312,Operations,Normal Operations,3.14,57,
01/11/2025,EMP1312,Operations,11.11 Mega Sale,6.93,96,
01/12/2025,EMP1312,Operations,Year End Closing,3.52,47,
01/01/2025,EMP1313,HR,CNY / Year End,2.72,49,
01/02/2025,EMP1313,HR,CNY / Year End,3.84,50,
01/03/2025,EMP1313,HR,Ramadan / Raya,4.2,59,
01/04/2025,EMP1313,HR,Ramadan / Raya,4.37,53,
01/05/2025,EMP1313,HR,Normal Operations,2.82,53,
01/06/2025,EMP1313,HR,Normal Operations,3.25,52,
01/07/2025,EMP1313,HR,Normal Operations,3.71,46,
01/08/2025,EMP1313,HR,Normal Operations,3.08,53,
01/09/2025,EMP1313,HR,Normal Operations,2.92,45,
01/10/2025,EMP1313,HR,Normal Operations,4.08,54,
01/11/2025,EMP1313,HR,11.11 Mega Sale,4.64,64,
01/12/2025,EMP1313,HR,Year End Closing,3.99,46,
01/01/2025,EMP1314,Procurement,CNY / Year End,4.2,50,
01/02/2025,EMP1314,Procurement,CNY / Year End,4.85,46,
01/03/2025,EMP1314,Procurement,Ramadan / Raya,3.53,51,
01/04/2025,EMP1314,Procurement,Ramadan / Raya,2.51,53,
01/05/2025,EMP1314,Procurement,Normal Operations,2.8,52,
01/06/2025,EMP1314,Procurement,Normal Operations,3.13,47,
01/07/2025,EMP1314,Procurement,Normal Operations,3.29,45,
01/08/2025,EMP1314,Procurement,Normal Operations,2.67,51,
01/09/2025,EMP1314,Procurement,Normal Operations,2.52,59,
01/10/2025,EMP1314,Procurement,Normal Operations,3.53,49,
01/11/2025,EMP1314,Procurement,11.11 Mega Sale,4.49,55,
01/12/2025,EMP1314,Procurement,Year End Closing,4.59,55,
01/01/2025,EMP1315,Operations,CNY / Year End,2.47,48,
01/02/2025,EMP1315,Operations,CNY / Year End,3.48,52,
01/03/2025,EMP1315,Operations,Ramadan / Raya,4.14,56,
01/04/2025,EMP1315,Operations,Ramadan / Raya,3.16,59,
01/05/2025,EMP1315,Operations,Normal Operations,4.7,45,
01/06/2025,EMP1315,Operations,Normal Operations,3.12,52,
01/07/2025,EMP1315,Operations,Normal Operations,2.42,50,
01/08/2025,EMP1315,Operations,Normal Operations,3,52,
01/09/2025,EMP1315,Operations,Normal Operations,3.38,59,
01/10/2025,EMP1315,Operations,Normal Operations,3,46,
01/11/2025,EMP1315,Operations,11.11 Mega Sale,6.77,97,
01/12/2025,EMP1315,Operations,Year End Closing,4.47,56,
01/01/2025,EMP1316,Operations,CNY / Year End,3.54,59,
01/02/2025,EMP1316,Operations,CNY / Year End,3.94,56,
01/03/2025,EMP1316,Operations,Ramadan / Raya,3.52,56,
01/04/2025,EMP1316,Operations,Ramadan / Raya,3.16,47,
01/05/2025,EMP1316,Operations,Normal Operations,3.12,59,
01/06/2025,EMP1316,Operations,Normal Operations,2.92,51,
01/07/2025,EMP1316,Operations,Normal Operations,3.32,55,
01/08/2025,EMP1316,Operations,Normal Operations,2.29,47,
01/09/2025,EMP1316,Operations,Normal Operations,4,58,
01/10/2025,EMP1316,Operations,Normal Operations,3.5,55,
01/11/2025,EMP1316,Operations,11.11 Mega Sale,7.41,88,
01/12/2025,EMP1316,Operations,Year End Closing,4.47,58,
01/01/2025,EMP1317,Sales,CNY / Year End,3.86,58,
01/02/2025,EMP1317,Sales,CNY / Year End,3.68,49,
